OTUID	F346	F347	F348	F350	F351	F352	F353	F354	F355	F356	F357	F358	F359	F360	F361	F362	F363	F364	F365	F366	F367	F368	F369	taxonomy
6cdf658e52e2cc6097da3eeabd010714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Dermateaceae; g__Pezicula
10cedd7e0d403aef4b8e2ab9751a2efb	0	0	0	0	0	13	13	0	6	180	78	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Chytridiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
7446bd726c50ed88920c131503d931af	0	0	0	0	0	11	0	0	0	185	3	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Melanoleuca
4ba05d2a0700b160b8c18809eb735f44	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Gomphales; f__Gomphaceae
03d5cb8514c5a4d941c933f1b3179649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	20	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__unidentified; f__unidentified; g__unidentified; s__unidentified
33011e3a67ade33856f1af1df8210746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__GS36; f__unidentified; g__unidentified; s__unidentified
658002cf36295b9d56a253ce4a312d7d	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
87c560f2c651ba95d49732cd372b57f8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	26	0	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
a908ceca7eec6c9cf3c4fdd5e852a12c	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon
8d5d70809f523cb95e2a64aefcd30131	4	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	208	0	1188	18	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hydnangiaceae; g__Laccaria
431838f6ad7986e13d9b33ca05dbea5a	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales
dc902779bd6555060efd8efc6f0769b3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
1f12fc1922f7b6af5d889df4232a7a3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2125	0	111	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Strophariaceae; g__Tubaria; s__unidentified
dbe53a15d70d4f8ac05c9d0099a3516e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
f604b4920a89f02991b33b663321b5e2	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
9d5e1f7207f99ba43b3646b6bbea17d8	0	0	0	0	0	0	480	177	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota
9f8152cb3ef1eaac765c3d3765565e44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__unidentified; f__unidentified; g__unidentified; s__unidentified
2be7b4eac41a9fbd4427a2c5fc1f31e8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae
69fc985f27124be3f895264477d036fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	k__Fungi; p__Chytridiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
9561086bb861836372f46ed232ed56f8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	k__Fungi; p__Ascomycota
1dd11da8016c999f733b37aabf55e3ee	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes
f4a58435618c8739f8689394ae1952b6	11	0	0	123	39	62	34	41	48	67	0	0	0	0	0	0	0	0	0	0	76	46	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
67bb17e7452664a86502227c2685e532	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota
4c94a72618495952c7cdd657431d8331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	25	0	9	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Ophiocordycipitaceae
4e977fbf42874dbec18bcdf608667bfd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
c87deba515b1c9d53f683d591172fdee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__unidentified; g__unidentified; s__unidentified
d47d5922a0ae82f3364afb8d6802d81e	0	0	0	0	0	765	7	310	245	247	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales
29077b6c4494c79670666aff14e37404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
3295a80211271deb659c8bc2400162a3	0	0	0	0	0	12	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota
eb4883ae4986befce2b2917e8f636255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	7	k__Fungi; p__Basidiomycota; c__Microbotryomycetes
eb84c82598cde8a59d116eb1af3e7cf4	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Cladosporiaceae; g__Cladosporium
1eba94b7ddee514ef9b3805f6ca2c226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	29	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae
f2223198cc29b827c7d52dea786c084b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	53	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unidentified
2af71886b8c0bb8056cbbb95120e021f	0	0	37	0	0	38	230	23	0	166	54	0	0	0	0	0	0	0	14	25	22	0	39	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae
7fc288694a3762e04dd9ad0347dc5d3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	k__Fungi; p__Ascomycota
806475f37b2e343aa789079c35aae7ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	291	66	1	6	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales
9976d83ce1bf8d8b3e3e283e3536c735	0	0	0	0	0	69	101	12	21	19	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales
6135bcf1ac84b61a979f3075b871c6a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Helminthosphaeriaceae
938b2b4ace90b49f6dcd4cf5508f52af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales
a463e2a582d9c8ce2a13099cf0539889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	277	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__unidentified; g__unidentified; s__unidentified
d5f310e2536c59bf931dc8c0ca4b8bd5	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	10	11	12	0	0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
af377b8a751b0fd9c38230e96f5ddf3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
bcd87fd05d159582d5bd90194c02e175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	28	0	31	174	104	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
d2827cff11eaf674533712bdd6c6f8c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Psathyrella
3a6a0bdd1aaa896d7ed32d92b102496f	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Trechisporales; f__Hydnodontaceae; g__Trechispora
7202f8d633381657f72a477cdb7e1a13	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae
7d21669e2f04cd3a6a94ca3b82f3ffd6	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Rhinocladiella; s__unidentified
e13407ec891188a1b403026375093f4b	0	0	0	224	8	0	0	0	0	0	0	2927	18943	19094	18987	18125	19242	0	0	208	0	18	12	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Leucopaxillus
46d7da016af51eca268f11adfc64a03b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__Orbiliaceae; g__Orbilia; s__unidentified
ae8e36fa46af96082c86d6ce93f4f8af	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Chaetosphaeriales; f__Chaetosphaeriaceae
ff143d8d39353db81e29ad09fe6cace2	0	0	0	0	0	48	8	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
1cde29d1b2fc9a0ede4acda3722c6d4f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae
435573045d5b68f3e56e02feee65cfa9	0	0	8	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Geastrales; f__Geastraceae; g__Geastrum; s__unidentified
c567d860352367aa48c11047b9018bd0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales
ce5a771cddc1283d56b98d8a7cfbc3cf	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Mucoromycota; c__Mucoromycetes; o__Mucorales; f__Cunninghamellaceae; g__Absidia; s__unidentified
a81196a62fb6cd21766938ae5f45700a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__unidentified; g__unidentified; s__unidentified
06fb26c07c8aa9245faf05458adf13d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
fdcf8887888459e2a531368a2755cc09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
c39363059203196fa2995c5814e4c305	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Tricholoma
31116cebedea861166f0763a7c93e79f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	117	10	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Botryobasidiaceae; g__Botryobasidium; s__unidentified
537b2b163a835b9f49fdc364841a604f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541	62	66	114	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
7f96268cd32c3b6532cb700da1b7e26d	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes
4d9dfbc9f6d6cef9d02072de2806c5ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Polyporaceae
72bb06f69916310114941278d39ebfef	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales
e9689f497a798e0686a6e93c2a03de09	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Niessliaceae
559b7169ecc44e619146a25cda4bf745	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
a9b6f4f5481e7c9bf3e58e566d761d0c	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales
0d1a2384791bfc56bc85f218b38c9324	0	0	0	0	0	166	14	39	0	43	22	0	0	0	0	0	0	0	0	5	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Sporocadaceae; g__Pestalotiopsis
5d512d9554b2d59837ed16dd86a95c00	0	0	0	0	0	0	0	0	0	41	67	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
7705431a47107584c441c3bcb3f73236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales
20fc2c6abe6b5aefd15d353abafcc329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	16	2	14	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae
3b1fb03279af270add5b0c9f811df7c2	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae
69899d68d556610b02453a58f92d152b	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota
732adf6729f5bfabe645fac278fc2b4a	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Coprinopsis
9ef9f145af5cdd3cda3f5152fe5e1c4f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
b5373a08b224bdb75f17e79562c5c8c4	0	0	0	0	0	170	168	0	0	301	1382	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unidentified
47c9fb698c949e5bd60bc607d3177e23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
e4aa648094e2605859350c5d1ca19939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	95	168	78	47	60	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__unidentified; g__unidentified; s__unidentified
c405d0a0435055b3a9060b7b64e868ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	41	0	0	0	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__unidentified; s__unidentified
c7bcc14c4564488c191f036fc25ab0a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae
0bd7fd152afa0a212b484fd0491a7a8b	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__unidentified; f__unidentified; g__unidentified; s__unidentified
a59e55e0f17c9bd3fd4094c48eaf5e43	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Sporocadaceae; g__Seiridium
198b77a4c2dd4e42388b19c0916c3de9	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__unidentified; g__unidentified; s__unidentified
0b686851fcb38e393f7c7d4362a93cea	0	0	0	0	0	33	0	0	28	38	47	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
c148a9c95ca9aa4cb0ee55c70ce100f8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Bulleribasidiaceae; g__Dioszegia; s__unidentified
c3f2db3f7f4f78f69fe525afc7950a2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	209	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
198290920042b1d59a994bb78b969e87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
1e61d0af9dc5b65f9386bdd265d5fcd6	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales
6cbacd9604fac8f136f19c501559dd95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Mycena
8ae15cbbd159fe51bfbfbaea85b92516	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Leucopaxillus
b42ac55e1d73369dde8047d82fe599da	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__unidentified; g__unidentified; s__unidentified
c54bf3063573523a980f93e81ce9d512	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Ostropales; f__Gyalectaceae
8a9d10e9ab4ec1a8d393b81e59e04477	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__unidentified
52db30eb149ce8a71507790d26d64409	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes
4176a6a083ec6f8c4d4ca3751ba1071f	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Sporocadaceae; g__Pestalotiopsis
618602fd60474e35e3257750e9a3f0fa	0	0	0	0	0	22	84	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__unidentified; g__unidentified; s__unidentified
c7f3117c8a3158096aa0d1e1423981ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	26	216	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
08a59c365cce8d8a904f270ba2db2aca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae
4515b1bfa0d9574d9ca9afa7c3cb9e9f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	k__Fungi; p__Ascomycota
558600f152fd35c931ea7ddf92703203	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	29	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma
88c2e86846cb2fbf2072511c921feb3a	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
f56f164eaad69c472cb77f47dff4045c	0	0	0	0	0	23	0	0	0	28	20	0	0	0	0	0	0	0	0	0	36	29	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Ophiocordycipitaceae
49116ee5b3f033a4a22dc4e48d659bff	0	0	0	0	0	0	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__Clitopilus
f94cf41187f1bf8f0792ed802669c1f3	0	0	0	0	0	79	0	15	0	7	40	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi
3ebddfe46da3b1ec2db5ee2e8acf1962	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
f67efbd9da687c1b0835eff91648e77d	0	0	0	0	0	128	1984	144	390	223	244	0	0	0	0	0	0	35	0	21	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Niessliaceae
df408db63907343cd782d8cdaebd986d	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Clavariaceae; g__Clavaria
0fc69347e2e186c29271bda97239e9a0	0	0	0	0	0	0	64	65	137	51	242	0	0	0	0	0	0	0	0	11	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
6705a980646e8db948f8e5699a9664e2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	46	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes
784c877c2ad7b8ccf0ac8482961fc256	0	0	7	0	0	161	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	9	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Pluteaceae; g__Pluteus
61d4ef99ede56d410dc77fc10040de08	0	0	0	0	0	0	0	49	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales
7927fa4ef9e319e29c3e93d64d350708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
029d0461f12ae97e2d80fccbeceda903	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Coniochaetales
49a96d89945fa8d3cb5c0c4c542bcb62	0	0	0	0	0	45	0	33	0	157	54	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__unidentified; g__unidentified; s__unidentified
bcf34d11ff8b9a613e3467e6d402a2c8	0	0	0	0	0	26	0	16	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__unidentified; g__unidentified; s__unidentified
70e9d17954283549c3d7e3ca7d6c45ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
9b21b1dadb39add02ba04b658b1e9186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Peniophoraceae; g__Peniophora
a18bfc90cf5a98fba76d74a67bf6e83a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Parasola
179250c4c85e4ca84ac361f9a77e4d7e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	k__Fungi; p__Ascomycota
2c6a82a7bba66e6b5e83ad7ccc88b60d	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Wallemiomycetes; o__Wallemiales; f__Wallemiaceae; g__Wallemia
36086a9224f48a10ffaefd97ba98dc16	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Cystofilobasidiaceae; g__Cystofilobasidium
